,link,text,user,likes,quotes,retweets,comments,date
336,https://twitter.com/elonmusk/status/1818708870635946411#m,Just did a search for “Trump rally” on Google and Kamala was the top result!,Elon Musk,456732,7096,77604,49917,"Jul 31, 2024 · 6:02 PM UTC"
337,https://twitter.com/XData/status/1818670261891146101#m,All eyes are on #Paris2024 with over 3.2B video views and 28B impressions globally so far.,Data,7576,42,1016,852,"Jul 31, 2024 · 3:29 PM UTC"
338,https://twitter.com/elonmusk/status/1818667670449144308#m,Congrats to the Tesla drivetrain team!,Elon Musk,114354,248,7868,3904,"Jul 31, 2024 · 3:18 PM UTC"
339,https://twitter.com/elonmusk/status/1818658438916063488#m,Population collapse is happening in so many countries,Elon Musk,70121,842,16006,8598,"Jul 31, 2024 · 2:42 PM UTC"
340,https://twitter.com/alx/status/1818637488895688811#m,"I’m sure there will be a massive advertising boycott of Meta like companies did when they saw “mean words” on 𝕏, right?",ALX 🇺🇸,12923,46,2504,561,"Jul 31, 2024 · 1:19 PM UTC"
341,https://twitter.com/elonmusk/status/1818656594223415506#m,!!,Elon Musk,32423,241,9527,2979,"Jul 31, 2024 · 2:34 PM UTC"
342,https://twitter.com/elonmusk/status/1818654637874172360#m,Cool,Elon Musk,122086,522,14819,8383,"Jul 31, 2024 · 2:27 PM UTC"
343,https://twitter.com/cb_doge/status/1818648516752966048#m,𝕏 一 #1 Social Network 🥇,DogeDesigner,18157,145,2212,1256,"Jul 31, 2024 · 2:02 PM UTC"
344,https://twitter.com/alex_avoigt/status/1818546402626068884#m,In the first half of 2024 more solar and wind power was generated and consumed in the 🇪🇺 EU than fossil power.  The trend is our friend.,Alex,10740,147,1530,1698,"Jul 31, 2024 · 7:17 AM UTC"
345,https://twitter.com/AdrianDittmann/status/1818414439366111617#m,"The quality of real-time news on this platform has become better than anywhere else.  Whenever the news breaks, many just share links from X now:",Adrian Dittmann,9445,48,1074,578,"Jul 30, 2024 · 10:32 PM UTC"
346,https://twitter.com/DavidSacks/status/1818474522124992557#m,The biggest divide in the electorate is between people who get their information from independent media and those who are brainwashed by the MSM.,David Sacks,38652,384,6555,2022,"Jul 31, 2024 · 2:31 AM UTC"
347,https://twitter.com/elonmusk/status/1818482296527442175#m,The people voted overwhelmingly for Gonzalez,Elon Musk,696357,3393,144230,21029,"Jul 31, 2024 · 3:02 AM UTC"
348,https://twitter.com/JMilei/status/1818444004041642397#m,RESULTADOS VENEZUELA  https://resultadosconvzla.com/,Javier Milei,236866,1487,52830,4630,"Jul 31, 2024 · 12:30 AM UTC"
349,https://twitter.com/MariaCorinaYA/status/1818424596523049078#m,"Ganó Edmundo, Ganó Venezuela 🇻🇪   Conoce en vivo los resultados de la elección presidencial del 28J:   https://resultadosconvzla.com/",María Corina Machado,304027,2132,75762,5866,"Jul 30, 2024 · 11:13 PM UTC"
350,https://twitter.com/elonmusk/status/1818392953800548382#m,Yup,Elon Musk,87576,261,17291,3244,"Jul 30, 2024 · 9:07 PM UTC"
351,https://twitter.com/elonmusk/status/1818364618412376140#m,Read The Parasitic Mind,Elon Musk,150714,1275,13865,10331,"Jul 30, 2024 · 7:14 PM UTC"
352,https://twitter.com/visegrad24/status/1818359984222355881#m,BREAKING:  The streets of Caracas are packed to the brim with protesters out to support opposition leader María Corina Machado during her first major speech since the election.  #VenezuelaLibre 🇻🇪   Via @AlertaMundoNews,Visegrád 24,72018,731,14675,2141,"Jul 30, 2024 · 6:56 PM UTC"
353,https://twitter.com/elonmusk/status/1818361587717357934#m,#1 in Venezuela,Elon Musk,547497,1749,80822,11714,"Jul 30, 2024 · 7:02 PM UTC"
354,https://twitter.com/elonmusk/status/1818358540098322792#m,Wow,Elon Musk,612690,2567,122734,12227,"Jul 30, 2024 · 6:50 PM UTC"
355,https://twitter.com/stillgray/status/1818356560634298494#m,Venezuelan opposition leader María Corina Machado declares: “Military servicemen saw with their own eyes the triumph of a country against a tyranny. Now your duty is to defend popular sovereignty and protect the people of Venezuela.”,Ian Miles Cheong,48506,144,7640,798,"Jul 30, 2024 · 6:42 PM UTC"
356,https://twitter.com/DurantQuotesBot/status/1818353393251098823#m,"There is always, in any society, a minority whose instincts rejoice in the permission to persecute; it is a release from civilization.",Will Durant (Quotes),7964,26,1002,342,"Jul 30, 2024 · 6:30 PM UTC"
357,https://twitter.com/elonmusk/status/1818350867869057284#m,https://www.dea.gov/press-releases/2020/03/26/nicolas-maduro-moros-and-14-current-and-former-venezuelan-officials,Elon Musk,23762,112,4331,709,"Jul 30, 2024 · 6:20 PM UTC"
358,https://twitter.com/elonmusk/status/1818350802278465977#m,https://www.state.gov/nicolas-maduro-moros-new-target/2021-12-22-rewards-poster-for-nicolas-maduro-moros-accessible-final/,Elon Musk,23808,71,3652,628,"Jul 30, 2024 · 6:19 PM UTC"
359,https://twitter.com/elonmusk/status/1818349351636484215#m,This is real,Elon Musk,1159744,11349,216950,35988,"Jul 30, 2024 · 6:14 PM UTC"
360,https://twitter.com/elonmusk/status/1818345766642938274#m,Moving up!,Elon Musk,210091,702,17241,8676,"Jul 30, 2024 · 5:59 PM UTC"
361,https://twitter.com/elonmusk/status/1818342829006926055#m,Tesla Model Y gets highest safety score ever!,Elon Musk,55737,392,6283,5694,"Jul 30, 2024 · 5:48 PM UTC"
362,https://twitter.com/elonmusk/status/1818340245139554333#m,It sure looks like the FBI leadership engaged in perjury …,Elon Musk,166926,1272,45958,7002,"Jul 30, 2024 · 5:37 PM UTC"
363,https://twitter.com/elonmusk/status/1818296731655721420#m,Wow,Elon Musk,590184,22693,132370,66076,"Jul 30, 2024 · 2:44 PM UTC"
364,https://twitter.com/cb_doge/status/1818279624885015035#m,"Just a reminder:  If you're a website admin and still using the old  icon, please update it to 𝕏.",DogeDesigner,10785,147,1117,1640,"Jul 30, 2024 · 1:36 PM UTC"
365,https://twitter.com/elonmusk/status/1818269133298950253#m,😂,Elon Musk,467079,4712,69393,12381,"Jul 30, 2024 · 12:55 PM UTC"
366,https://twitter.com/elonmusk/status/1818164250637951118#m,This is crazy,Elon Musk,128933,2069,36249,13848,"Jul 30, 2024 · 5:58 AM UTC"
367,https://twitter.com/elonmusk/status/1818085240595693728#m,They should mix up the propaganda more. This is way too obvious.   Just like when they were parroting before the debate that Biden was “sharp as a tack” 🤣,Elon Musk,333375,4819,77197,28387,"Jul 30, 2024 · 12:44 AM UTC"
368,https://twitter.com/elonmusk/status/1818083969721659861#m,,Elon Musk,551899,2755,45515,15593,"Jul 30, 2024 · 12:39 AM UTC"
369,https://twitter.com/elonmusk/status/1818083055384322327#m,The people of Venezuela want change!,Elon Musk,372303,1586,76497,9439,"Jul 30, 2024 · 12:35 AM UTC"
370,https://twitter.com/elonmusk/status/1818077729461530860#m,The dominoes continue to fall,Elon Musk,524116,1665,84859,8359,"Jul 30, 2024 · 12:14 AM UTC"
371,https://twitter.com/elonmusk/status/1818074081490596277#m,"If the military supports the will of the people, it is over for Maduro",Elon Musk,475729,3481,97305,14789,"Jul 30, 2024 · 12:00 AM UTC"
372,https://twitter.com/elonmusk/status/1818065305824018627#m,Wow,Elon Musk,239931,643,43536,3855,"Jul 29, 2024 · 11:25 PM UTC"
373,https://twitter.com/elonmusk/status/1818043684660867121#m,Perdón por comparar al pobre burro con Maduro. Es un insulto al mundo animal.,Elon Musk,557608,8246,94081,9429,"Jul 29, 2024 · 9:59 PM UTC"
374,https://twitter.com/elonmusk/status/1818037913927761935#m,Literally,Elon Musk,119007,257,15891,2418,"Jul 29, 2024 · 9:36 PM UTC"
375,https://twitter.com/elonmusk/status/1818036913389064681#m,🤨,Elon Musk,134202,812,24621,5806,"Jul 29, 2024 · 9:32 PM UTC"
376,https://twitter.com/nayibbukele/status/1818012270921691582#m,Lo que vimos ayer en Venezuela no tiene otro nombre más que fraude. Una “elección” donde el resultado oficial no tiene relación con la realidad. Algo evidente para cualquiera.  Rompimos relaciones diplomáticas con Maduro desde hace 4 años. No las reabriremos hasta que su pueblo pueda elegir a sus líderes en elecciones de verdad.,Nayib Bukele,302581,3247,59353,8187,"Jul 29, 2024 · 7:54 PM UTC"
377,https://twitter.com/elonmusk/status/1818031735902453793#m,El burro sabe mas que Maduro,Elon Musk,1035844,12709,163765,31033,"Jul 29, 2024 · 9:11 PM UTC"
378,https://twitter.com/JMilei/status/1818010985719828690#m,"Los insultos del Dictador Maduro para mí son halagos. Casualmente repitiendo los mismos agravios de muchos “periodistas” bienpensantes de la Argentina cuya posición endeble permite que las atrocidades de Maduro sean legitimadas.   Ni él se cree la estafa electoral que festeja. La República Argentina tampoco.   No reconocemos el fraude, llamamos a la comunidad internacional a unirse para restaurar el Estado de Derecho en Venezuela, y le recordamos al pueblo venezolano que las puertas de nuestra Patria están abiertas para todo hombre que elija vivir en libertad.  VIVA LA LIBERTAD CARAJO",Javier Milei,327720,2272,61320,8438,"Jul 29, 2024 · 7:49 PM UTC"
379,https://twitter.com/EmmaRincon/status/1817962263942234449#m,"El presidente @JMilei envía un mensaje a los venezolanos: ""El dictador Maduro ha cometido un fraude. Han despertado a los leones venezolanos y tarde o temprano se va a terminar el socialismo, se va a terminar ese modelo empobrecedor. El socialismo es siempre un fenómeno asesino. Ánimo, queridos venezolanos, que van a salir adelante...""",Emmanuel Rincón,83901,421,20994,1175,"Jul 29, 2024 · 4:35 PM UTC"
380,https://twitter.com/UHN_Plus/status/1818022454574399750#m,"🇻🇪 | ÚLTIMA HORA  Manifestantes en Venezuela continúan tumbando todas los carteles con la imagen del dictador Nicolás Maduro mientras corean; ""y va a caer, y va a caer: este gobierno va a caer"".",UHN PLUS,48254,251,9772,569,"Jul 29, 2024 · 8:35 PM UTC"
381,https://twitter.com/elonmusk/status/1818028357432525289#m,The people of Venezuela have had enough of this clown 🤡,Elon Musk,1095794,4878,157656,21835,"Jul 29, 2024 · 8:58 PM UTC"
382,https://twitter.com/elonmusk/status/1818027441576886333#m,Verdad,Elon Musk,539182,1602,80435,6499,"Jul 29, 2024 · 8:54 PM UTC"
383,https://twitter.com/elonmusk/status/1818027157370941827#m,Adios Dictatora Maduro,Elon Musk,1172604,6723,164790,24181,"Jul 29, 2024 · 8:53 PM UTC"
384,https://twitter.com/elonmusk/status/1817999713641062811#m,"As I was saying, they’re importing voters",Elon Musk,247684,3047,62471,20166,"Jul 29, 2024 · 7:04 PM UTC"
385,https://twitter.com/elonmusk/status/1817999351869767979#m,Ahem @Google …,Elon Musk,146282,1218,31117,9625,"Jul 29, 2024 · 7:03 PM UTC"
386,https://twitter.com/elonmusk/status/1817998729934254300#m,And it will improve significantly from here,Elon Musk,24373,99,2299,1529,"Jul 29, 2024 · 7:00 PM UTC"
387,https://twitter.com/elonmusk/status/1817998077774483823#m,Wow,Elon Musk,288810,2531,57337,19718,"Jul 29, 2024 · 6:58 PM UTC"
388,https://twitter.com/elonmusk/status/1817997368442106070#m,"Wow, this is crazy!",Elon Musk,479670,5082,93804,37730,"Jul 29, 2024 · 6:55 PM UTC"
389,https://twitter.com/elonmusk/status/1817957248964182187#m,Starlink could do it literally infinitely cheaper,Elon Musk,110842,930,19134,8455,"Jul 29, 2024 · 4:15 PM UTC"
390,https://twitter.com/elonmusk/status/1817956284315967727#m,FSD 12.5.1 starts wide release today.   Please connect your Tesla to WiFi to receive the update.,Elon Musk,51909,538,4515,4241,"Jul 29, 2024 · 4:12 PM UTC"
391,https://twitter.com/elonmusk/status/1817954328851742747#m,Making progress!,Elon Musk,294579,667,22970,6106,"Jul 29, 2024 · 4:04 PM UTC"
392,https://twitter.com/elonmusk/status/1817948688200679758#m,New Model S Plaid quarter mile time!,Elon Musk,34602,200,4059,2872,"Jul 29, 2024 · 3:41 PM UTC"
393,https://twitter.com/elonmusk/status/1817948102755496149#m,The legacy media engages in the mass synchronization of emotion for political purposes.  They are a de facto arm of the DNC.,Elon Musk,254540,2392,43747,13417,"Jul 29, 2024 · 3:39 PM UTC"
394,https://twitter.com/MarioNawfal/status/1817869418606571710#m,"🚨 🇬🇧PUBERTY BLOCKERS BANNED FOR TRANS YOUTH IN UK  The UK high court has upheld the Conservative government's emergency ban on puberty blockers for transgender youth.  This ruling impacts all trans minors seeking hormone treatment in Great Britain.  Critics argue the ban denies essential healthcare, potentially leading to severe mental health consequences for trans youth.  Supporters claim it protects children from making irreversible decisions at a young age.  The emergency legislation was swiftly introduced by the Tory government, drawing widespread criticism from LGBTQ+ advocacy groups.  Source: PA Media",Mario Nawfal,21423,236,2595,911,"Jul 29, 2024 · 10:26 AM UTC"
395,https://twitter.com/eyeslasho/status/1817934606546460793#m,The Gender Death Gap seems a lot wider than the Gender Pay Gap.,i/o,22073,207,3639,762,"Jul 29, 2024 · 2:46 PM UTC"
396,https://twitter.com/SpeakerJohnson/status/1817938406049296725#m,"President Biden’s proposal to radically overhaul the U.S. Supreme Court would tilt the balance of power and erode not only the rule of law, but the American people’s faith in our system of justice.  This proposal is the logical conclusion to the Biden-Harris Administration and Congressional Democrats’ ongoing efforts to delegitimize the Supreme Court. Their calls to expand and pack the Court will soon resume.  It is telling that Democrats want to change the system that has guided our nation since its founding simply because they disagree with some of the Court’s recent decisions. This dangerous gambit of the Biden-Harris Administration is dead on arrival in the House.",Speaker Mike Johnson,35968,748,6689,8268,"Jul 29, 2024 · 3:01 PM UTC"
397,https://twitter.com/elonmusk/status/1817939120473206871#m,The Biden-Harris Administration is importing vast numbers of voters,Elon Musk,130825,1659,38369,10499,"Jul 29, 2024 · 3:03 PM UTC"
398,https://twitter.com/johnkrausphotos/status/1817931128411770970#m,,John Kraus,14525,41,1216,497,"Jul 29, 2024 · 2:32 PM UTC"
399,https://twitter.com/elonmusk/status/1817932850664226872#m,Major election fraud by Maduro,Elon Musk,550583,3920,103699,17450,"Jul 29, 2024 · 2:39 PM UTC"
400,https://twitter.com/elonmusk/status/1817931746689556900#m,Absolutely,Elon Musk,66368,330,16566,2949,"Jul 29, 2024 · 2:34 PM UTC"
401,https://twitter.com/elonmusk/status/1817931515625615733#m,They are importing voters,Elon Musk,215860,1858,47023,9511,"Jul 29, 2024 · 2:33 PM UTC"
402,https://twitter.com/elonmusk/status/1817931411527233992#m,https://www.adweek.com/programmatic/advertisers-claim-meta-owes-7-billion/,Elon Musk,6748,22,963,271,"Jul 29, 2024 · 2:33 PM UTC"
403,https://twitter.com/elonmusk/status/1817931289023901746#m,Facebook & Instagram inflate their real user numbers by 400%,Elon Musk,102431,716,18419,3630,"Jul 29, 2024 · 2:32 PM UTC"
404,https://twitter.com/elonmusk/status/1817928731975127366#m,Probably just a coincidence that Alphabet (Google) employees were the top donors to Biden,Elon Musk,310954,3026,71308,13535,"Jul 29, 2024 · 2:22 PM UTC"
405,https://twitter.com/elonmusk/status/1817927222553952496#m,The legacy media NPC grovel fest,Elon Musk,134890,1534,23050,16087,"Jul 29, 2024 · 2:16 PM UTC"
406,https://twitter.com/elonmusk/status/1817926558700732668#m,"Wow, the donation levels from Alphabet and Univ of California are insanely high!",Elon Musk,87691,567,18383,5728,"Jul 29, 2024 · 2:14 PM UTC"
407,https://twitter.com/elonmusk/status/1817924844941451606#m,Cool,Elon Musk,398534,1080,32677,8490,"Jul 29, 2024 · 2:07 PM UTC"
408,https://twitter.com/elonmusk/status/1817924434835165573#m,🤨,Elon Musk,66247,297,12857,3021,"Jul 29, 2024 · 2:05 PM UTC"
409,https://twitter.com/elonmusk/status/1817924143871828367#m,Just another fyi that government spending is driving America bankrupt …,Elon Musk,77883,874,19359,6952,"Jul 29, 2024 · 2:04 PM UTC"
410,https://twitter.com/elonmusk/status/1817923878431392249#m,Thank goodness for common sense in the UK.  Now this should be applied in the US as soon as possible.,Elon Musk,237978,578,31424,3378,"Jul 29, 2024 · 2:03 PM UTC"
411,https://twitter.com/GiancarloSopo/status/1817742724621050153#m,"🚨BREAKING🚨  According to @delsasolorzano , the National Electoral Council in Venezuela has halted the transmission of vote count data and is preventing opposition party witnesses from accessing the voting records, removing them from polling locations.",Giancarlo Sopo,14245,608,3259,1588,"Jul 29, 2024 · 2:03 AM UTC"
